Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
18/05/2020,DCC-EARLY HELP-CP0752620GBP,AMZNMktplace,60.42,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,DCC-EARLY HELP-CP0752620GBP,AMZNMKTPLACE AMAZON.CO.UK,34.91,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,DCC-LADYSMITH INF-CP0696854GBP,FINDEL EDUCATION,47.88,0.00,Mail Order / Direct Selling,Direct sales companies
18/05/2020,DCC-NORTH MOLTON-CP0751187GBP,AMZNMKTPLACE AMAZON.CO.UK,19.98,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,DCC-SHIRWELL PRIM-CP0693242GBP,WWW.CHEMISTDIRECT.CO.UK,22.85,0.00,Medical Supplies and Services,Chemists & pharmacies
18/05/2020,DCC-TRINITY PRIMA-CP0711159GBP,SHELL COUNTES WEAR,1.35,0.00,Automotive Fuel,Service stations
18/05/2020,DCC-TRINITY PRIMA-CP0711159GBP,TESCO PFS 2620,23.40,0.00,Automotive Fuel,Service stations
18/05/2020,DCC-WELLAND HOUSE-CP0770668GBP,BOOKERECOMM,116.99,0.00,Catering and Catering Supplies,Caterers
18/05/2020,DECOY PRIMARY-CP0636389GBP,AMZNMKTPLACE AMAZON.CO.UK,47.67,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,DECOY PRIMARY-CP0636389GBP,TESCO STORES 2774,1.70,0.00,General Retail and Wholesale,Grocery stores
18/05/2020,ELLEN TINKHAM SCH-CP0685619GBP,AMZNMKTPLACE AMAZON.CO.UK,18.45,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,EXE VALLEY FEDERA-CP0686094GBP,SAINSBURYS S/MKTS,13.00,0.00,General Retail and Wholesale,Grocery stores
18/05/2020,KINGSBRIDGE PRIMA-CP0681220GBP,ABC DOES LTD,18.00,0.00,Computer Equipment & Services,Computer software stores
18/05/2020,PILTON INF SCHOOL-CP0725857GBP,AMZNMktplace,19.59,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,TWO MOORS PRIM-CP0685617GBP,AMZNMktplace,365.20,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,TWO MOORS PRIM-CP0685617GBP,AMZNMKTPLACE AMAZON.CO.UK,265.30,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,TWO MOORS PRIM-CP0685617GBP,AMZNMKTPLACE AMAZON.CO.UK,239.95,0.00,General Retail and Wholesale,Miscellaneous retail
18/05/2020,DCC COURT OF PROTECT-C 0509893,NEXT DIRECTORY,87.00,0.00,General Retail and Wholesale,Catalogue & retail shops
19/05/2020,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  EGRESS SWTH,108.00,0.00,Computer Equipment & Services,Computer software stores
19/05/2020,DCC - DENBURY PRI-CP0697771GBP,AMZNMKTPLACE AMAZON.CO.UK,7.20,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC - HILLCREST-CP0769859GBP,LIDL GB HONITON,52.23,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC - HILLCREST-CP0769859GBP,TVLICENSING.CO.UK,157.50,0.00,Professional Services,Consultants & public relation services
19/05/2020,DCC - LYMPSTONE P-CP0691281GBP,STEP UP AND DANCE,8.00,0.00,Training and Educational,Schools
19/05/2020,DCC - NEWTOEN PRI-CP0732478GBP,AMZNMKTPLACE AMAZON.CO.UK,33.90,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC - SIDMOUTH CO-CP0697845GBP,AMZNMKTPLACE AMAZON.CO.UK,13.99,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC - ST ANDREWS-CP0687779GBP,PAYPAL  LANGSTANEPR,65.40,0.00,General Retail and Wholesale,Sports & riding apparel shops
19/05/2020,DCC  STOKENHAM PR-CP0689085GBP,RGC (SOUTH WEST) LTD,110.86,0.00,Building Materials,Timber & building supplies
19/05/2020,DCC - TOTNES DIST-CP0666223GBP,ARGOS LTD,199.99,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC - WEST EXMOOR-CP0691501GBP,ASDA,45.00,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC - WEST EXMOOR-CP0691501GBP,ASDA,45.00,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC - WOLBOROUGH-CP0704784GBP,AMZNMKTPLACE AMAZON.CO.UK,78.93,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC BEACON PRIM-CP0677493GBP,WWW.ICO.ORG.UK,40.00,0.00,Statutory Bodies,Government services
19/05/2020,DCC BEAFORD PRIM-CP0685618GBP,WWW.RAINBOWSAFETEY.CO.UK,57.77,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC BERRY POMEROY-CP0714901GBP,Amazon.co.uk MS1OL83C5,19.71,0.00,Mail Order / Direct Selling,Direct sales companies
19/05/2020,DCC BIDWELL BROOK-CP0687798GBP,ROYAL MAIL ONLINE SHOP,92.96,0.00,Mail and Courier Services,Postal services
19/05/2020,DCC CLYST ST MARY-CP0685685GBP,WWW.SAFEOPTIONS.CO.UK,8.75,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC COAVER CLUB-C0606311,PAYPAL  KARENHANNON EB,10.75,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC COAVER CLUB-C0606311,PAYPAL  PRICEOUTLET EB,8.99,0.00,Professional Services,Professional services
19/05/2020,DCC COURT OF PROTECT-C 0509893,THEAA,95.88,0.00,Financial Services,"Insurance sales, underwritering, premiums"
19/05/2020,DCC COURT OF PROTECT-C 0509893,THEAA,257.49,0.00,Financial Services,"Insurance sales, underwritering, premiums"
19/05/2020,DCC COURT OF PROTECT-C 0509893,ARGOS LTD,53.94,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC COURT OF PROTECT-C 0509893,ARGOS LTD,73.94,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC COURT OF PROTECT-C 0509893,MARKS&SPENCER PLC,52.00,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC COURT OF PROTECT-C 0509893,ARGOS LTD,58.95,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC COURT OF PROTECT-C 0509893,THREE (ONLINE),29.00,0.00,Telecommunication Services,Phone services
19/05/2020,DCC DARTINGTON PR-CP0685971GBP,WM MORRISONS STORE,10.30,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC EAST DEVON LEARN DISB SERV,NETFLIX.COM,8.99,0.00,Telecommunication Services,Cable & pay TV services
19/05/2020,DCC EXETER CHILD-CP0670651GBP,Amazon.co.uk LR5DF5DZ5,24.98,0.00,Mail Order / Direct Selling,Direct sales companies
19/05/2020,DCC EXETER CHILD-CP0714942GBP,AMZNMktplace,27.75,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC EXETER CHILD-CP0714942GBP,DUNELM,-17.50,0.00,General Retail and Wholesale,Furniture & home furnishing
19/05/2020,DCC EXETER CHILD-CP0714942GBP,DUNELM,17.50,0.00,General Retail and Wholesale,Furniture & home furnishing
19/05/2020,DCC EXETER CHILD-CP0714942GBP,DUNELM,11.25,0.00,General Retail and Wholesale,Furniture & home furnishing
19/05/2020,DCC EXETER CHILD-CP0714942GBP,FRUUGO.COM LIMITED,94.15,0.00,Mail Order / Direct Selling,Buying & shopping services/clubs
19/05/2020,DCC GOODLEIGH PRI-CP0693342GBP,ARGOS LTD,209.99,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC GOODLEIGH PRI-CP0693342GBP,ARGOS LTD,-209.99,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC GOODLEIGH PRI-CP0693342GBP,ASDA  STORES 4399,540.00,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC GOODLEIGH PRI-CP0693342GBP,TESCO STORE 2083,4.10,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,45.99,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC GT TORRINGTON-CP0715578GBP,CASUAL DINING GROUP,-235.00,0.00,Restaurants and Bars,Fast food restaurants
19/05/2020,DCC GULWORTHY-CP0691903GBP,AMZNMKTPLACE AMAZON.CO.UK,27.65,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC HATHERLEIGH PS-C 0514362,AMZNMKTPLACE AMAZON.CO.UK,38.32,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC HATHERLEIGH PS-C 0514362,AMZNMKTPLACE AMAZON.CO.UK,44.00,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC HATHERLEIGH PS-C 0514362,AMZNMKTPLACE AMAZON.CO.UK,49.99,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC HATHERLEIGH PS-C 0514362,AMZNMKTPLACE AMAZON.CO.UK,47.00,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC HAZELDOWN-CP0682508GBP,ARGOS LTD,50.00,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC HAZELDOWN-CP0682508GBP,ARGOS LTD,30.00,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC KING EDWARD VI COMMUNITY C,ASHGROVE TRADING,186.56,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
19/05/2020,DCC KINGSACRE PRI-CP0730877GBP,AMZNMktplace,19.15,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC MAPLETON RES-CP0687802GBP,AMZNMKTPLACE AMAZON.CO.UK,29.99,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC OFFWELL PRIM-CP0680174GBP,AMZNMKTPLACE AMAZON.CO.UK,41.90,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC OTTERY ST MAR-CP0730864GBP,PAYPAL  XINZHIXINKE ON,119.97,0.00,General Retail and Wholesale,Electronics shops
19/05/2020,DCC ST PETERS PRI-CP0695111GBP,AMZNMKTPLACE AMAZON.CO.UK,22.60,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC ST PETERS PRI-CP0695111GBP,AMZNMKTPLACE AMAZON.CO.UK,43.92,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC ST PETERS PRI-CP0695111GBP,SCREWFIX DIRECT,25.98,0.00,General Retail and Wholesale,Home supply warehouse stores
19/05/2020,DCC ST SIDWELL-CP0691289GBP,SCREWFIX DIRECT,36.48,0.00,General Retail and Wholesale,Home supply warehouse stores
19/05/2020,DCC STH MOLTON-CP0704266GBP,AMZN MKTP UK TR3D09TV5 AM,32.96,0.00,Books and Periodicals,Book stores
19/05/2020,DCC STH MOLTON-CP0704266GBP,AMZNMKTPLACE AMAZON.CO.UK,18.98,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC TEIGNBRIDGE-CP0684146GBP,ARGOS LTD,189.99,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC TIVERTON HIGH-CP0686203GBP,ADOBE CREATIVE CLOUD,20.80,0.00,Computer Equipment & Services,Computer software stores
19/05/2020,DCC WEST EXE-CP0685673GBP,TESCO STORES 5930,52.31,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC-APPLEDORE PRI-CP0693356GBP,WWW.MACLINGROUP.CO.UK,80.38,0.00,Cleaning Services and Supplies,Misc cleaning & polishing preparations
19/05/2020,DCC-APPLEDORE PRI-CP0693356GBP,HOME BARGAINS,20.35,0.00,General Retail and Wholesale,Hardware stores
19/05/2020,DCC-ATKINSON UNIT-CP0630370GBP,WWW.ASPLI.COM,23.71,0.00,Building Materials,Timber & building supplies
19/05/2020,DCC-ATKINSON UNIT-CP0630370GBP,JD SPORTS INTERNET,21.99,0.00,General Retail and Wholesale,Sporting goods shops
19/05/2020,DCC-AWLISCOMBE-CP0737606GBP,ARGOS LTD,200.00,0.00,General Retail and Wholesale,Discount stores
19/05/2020,DCC-BARLEY LANE SCH-C0611313,CHAOS CARDS,895.95,0.00,General Retail and Wholesale,"Hobby, toy & game shops"
19/05/2020,DCC-BARLEY LANE SCH-C0611313,EDUCATION ESSENTIALS LTD,335.48,0.00,General Retail and Wholesale,"Hobby, toy & game shops"
19/05/2020,DCC-BASSETTS FARM PR 0487469,AMZNMKTPLACE AMAZON.CO.UK,18.99,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-BASSETTS FARM PR 0487469,AMZNMKTPLACE AMAZON.CO.UK,39.68,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-COPPLESTONE-CP0695955GBP,AMZNMKTPLACE AMAZON.CO.UK,35.99,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-COPPLESTONE-CP0695955GBP,POST OFFICE COUNTER,76.00,0.00,Mail and Courier Services,Postal services
19/05/2020,DCC-COPPLESTONE-CP0695955GBP,BOOTS.COM,49.99,0.00,Medical Supplies and Services,Chemists & pharmacies
19/05/2020,DCC-EARLY HELP-CP0752620GBP,B&Q DIRECT,70.00,0.00,General Retail and Wholesale,Home supply warehouse stores
19/05/2020,DCC-EARLY HELP-CP0752620GBP,AMZ Exclusive Deals Lt,-16.95,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-EARLY HELP-CP0752620GBP,EB  WORKING WITH AUTIS,11.37,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
19/05/2020,DCC-EXETER YOUTH-CP0766321GBP,AMZNMktplace,32.79,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-ILFACOMBE JNR-CP0706090GBP,Twinkl Limited,71.16,0.00,Training and Educational,Schools
19/05/2020,DCC-SHEBBEAR PRIM-CP0693279GBP,AMZN MKTP UK IC06Z9UW5 AM,17.98,0.00,Books and Periodicals,Book stores
19/05/2020,DCC-SHEBBEAR PRIM-CP0693279GBP,AMAZON.CO.UK 012Q001T5 AM,29.88,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-SHEBBEAR PRIM-CP0693279GBP,AMAZON.CO.UK RR8WM41G5 AM,10.45,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-SHEBBEAR PRIM-CP0693279GBP,AMZNMKTPLACE AMAZON.CO.UK,67.00,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-SHEBBEAR PRIM-CP0693279GBP,AMZNMKTPLACE AMAZON.CO.UK,12.48,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-SHIRWELL PRIM-CP0693242GBP,AMZNMKTPLACE AMAZON.CO.UK,15.59,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,APPLE.COM/BILL,13.99,0.00,General Retail and Wholesale,Record shops
19/05/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,APPLE.COM/BILL,2.99,0.00,General Retail and Wholesale,Record shops
19/05/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,APPLE.COM/BILL,2.99,0.00,General Retail and Wholesale,Record shops
19/05/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,APPLE.COM/BILL,7.99,0.00,General Retail and Wholesale,Record shops
19/05/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,APPLE.COM/BILL,3.99,0.00,General Retail and Wholesale,Record shops
19/05/2020,DCC-STOKE HILL JU-CP0711150GBP,O2,59.15,0.00,Telecommunication Services,Phone services
19/05/2020,DCC-TRINITY PRIMA-CP0711159GBP,ALDI 46 780,3.98,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC-WELLAND HOUSE-CP0770668GBP,ASDA GROCERIES ONLINE,63.97,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,DCC-WELLAND HOUSE-CP0770668GBP,ASDA GROCERIES ONLINE,0.05,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,EXE VALLEY FEDERA-CP0686094GBP,SAINSBURYS S/MKTS,87.56,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,EXE VALLEY FEDERA-CP0686094GBP,SAINSBURYS S/MKTS,11.99,0.00,General Retail and Wholesale,Grocery stores
19/05/2020,EXE VALLEY FEDERA-CP0686094GBP,POST OFFICE COUNTER,18.58,0.00,Mail and Courier Services,Postal services
19/05/2020,EXE VALLEY FEDERA-CP0686094GBP,CATERING24,62.76,0.00,Miscellaneous Industrial/Commercial Supplies,Material & fabric supplies
19/05/2020,KINGSBRIDGE PRIMA-CP0681220GBP,AMZNMKTPLACE AMAZON.CO.UK,10.79,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,PILTON INF SCHOOL-CP0725857GBP,WWW.EARLYYEARSRESOURCE,66.14,0.00,General Retail and Wholesale,Miscellaneous retail
19/05/2020,TWO MOORS PRIM-CP0685617GBP,EE TOP UP VESTA,15.00,0.00,Telecommunication Services,Phone services
20/05/2020,BOW PRIMARY SCH-CP0728252GBP,AMZNMKTPLACE AMAZON.CO.UK,111.93,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC - DENBURY PRI-CP0697771GBP,WARRIOR WAREHOUSES LIMITE,93.89,0.00,Building Materials,"Glass, paint & wallpaper stores"
20/05/2020,DCC - DENBURY PRI-CP0697771GBP,WARRIOR WAREHOUSES LIMITE,30.63,0.00,Building Materials,"Glass, paint & wallpaper stores"
20/05/2020,DCC - HILLCREST-CP0769859GBP,DISCLOSURE & BARRING,13.00,0.00,Statutory Bodies,Government services
20/05/2020,DCC - SIDMOUTH CO-CP0697845GBP,EB  DIGITAL LITERACY A,11.01,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
20/05/2020,DCC - SIDMOUTH CO-CP0697845GBP,EB  LITERACY AND READI,11.01,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
20/05/2020,DCC - TOTNES DIST-CP0666223GBP,SUPERPROF - STUDENT PA,29.00,0.00,Print and Advertising,"Commercial photo, art & graphic"
20/05/2020,DCC - TOTNES DIST-CP0666223GBP,GEN REGISTER OFFICE,36.00,0.00,Statutory Bodies,Government services
20/05/2020,DCC BERRY POMEROY-CP0714901GBP,PAYPAL  ROYAL MAIL,0.65,0.00,Professional Services,Professional services
20/05/2020,DCC BERRY POMEROY-CP0714901GBP,PAYPAL  ROYAL MAIL,0.88,0.00,Professional Services,Professional services
20/05/2020,DCC BERRY POMEROY-CP0714901GBP,PAYPAL  ROYAL MAIL,0.65,0.00,Professional Services,Professional services
20/05/2020,DCC BERRY POMEROY-CP0714901GBP,PAYPAL  ROYAL MAIL,0.65,0.00,Professional Services,Professional services
20/05/2020,DCC BERRY POMEROY-CP0714901GBP,PAYPAL  ROYAL MAIL,0.65,0.00,Professional Services,Professional services
20/05/2020,DCC BERRY POMEROY-CP0714901GBP,PAYPAL  ROYAL MAIL,2.14,0.00,Professional Services,Professional services
20/05/2020,DCC BERRY POMEROY-CP0714901GBP,PAYPAL  ROYAL MAIL,0.88,0.00,Professional Services,Professional services
20/05/2020,DCC BERRY POMEROY-CP0714901GBP,PAYPAL  ROYAL MAIL,0.65,0.00,Professional Services,Professional services
20/05/2020,DCC CANADA HILL P-CP0685889GBP,WWW.THEWORKS.CO.UK,57.00,0.00,General Retail and Wholesale,Discount stores
20/05/2020,DCC CANADA HILL P-CP0685889GBP,WWW.THEWORKS.CO.UK,72.00,0.00,General Retail and Wholesale,Discount stores
20/05/2020,DCC EXETER CHILD-CP0670651GBP,ARGOS LTD,131.95,0.00,General Retail and Wholesale,Discount stores
20/05/2020,DCC EXETER CHILD-CP0670651GBP,WF  WAYFAIR 3100043254,59.99,0.00,General Retail and Wholesale,Furniture & home furnishing
20/05/2020,DCC EXETER CHILD-CP0714942GBP,Amazon.co.uk B10C75Q95,16.98,0.00,Mail Order / Direct Selling,Direct sales companies
20/05/2020,DCC EXMOOR LINK F-CP0686763GBP,AMZNMktplace,22.60,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC EXMOOR LINK F-CP0686763GBP,SP   SEWORKWEAR,86.81,0.00,General Retail and Wholesale,Men & womens clothing shops
20/05/2020,DCC GEORGEHAM PRI-CP0686144GBP,AMZNMKTPLACE AMAZON.CO.UK,109.68,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC GREENFIELDS-CP0697772GBP,W M MORRISON STORE,17.00,0.00,General Retail and Wholesale,Grocery stores
20/05/2020,DCC GREENFIELDS-CP0697772GBP,W M MORRISON STORE,6.60,0.00,General Retail and Wholesale,Grocery stores
20/05/2020,DCC GT TORRINGTON-CP0715578GBP,PAYPAL  PINK PIG,79.02,0.00,General Retail and Wholesale,Art & craft shops
20/05/2020,DCC GULWORTHY-CP0691903GBP,AMZNMKTPLACE AMAZON.CO.UK,27.78,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC HATHERLEIGH PS-C 0514362,AMZNMKTPLACE AMAZON.CO.UK,45.96,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC HAYWARDS PSC-CP0706018GBP,FLEXTRONICS,30.00,0.00,Computer Equipment & Services,Computer maintenance & repair
20/05/2020,DCC HAZELDOWN-CP0682508GBP,WW.WASHWAREESSENTIALS.,834.00,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC HAZELDOWN-CP0682508GBP,PAYPAL  SS P EBAY SS P,12.08,0.00,Professional Services,Professional services
20/05/2020,DCC INTERVENTION-CP0687923GBP,B&M 008 - EXETER,3.00,0.00,General Retail and Wholesale,Misc. general merchandise
20/05/2020,DCC MAPLETON RES-CP0687802GBP,AMZNMKTPLACE AMAZON.CO.UK,12.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC ST PETERS PRI-CP0695111GBP,AMZNMktplace,16.95,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC ST PETERS PRI-CP0695111GBP,AMZNMKTPLACE AMAZON.CO.UK,27.48,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC ST PETERS PRI-CP0695111GBP,WWW.DISPLAYMODE.CO.UK,42.50,0.00,Miscellaneous Industrial/Commercial Supplies,Misc commercial machines equipment
20/05/2020,DCC ST PETERS SCH-CP0685708GBP,AMZNMKTPLACE AMAZON.CO.UK,79.98,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC ST SIDWELL-CP0691289GBP,SCREWFIX DIRECT,191.92,0.00,General Retail and Wholesale,Home supply warehouse stores
20/05/2020,DCC TAVISTOCK-CP0685672GBP,RS COMPONENTS,106.37,0.00,Building Materials,Electrical parts & equipment
20/05/2020,DCC TAVISTOCK-CP0685672GBP,RS COMPONENTS,0.00,0.00,Building Materials,Electrical parts & equipment
20/05/2020,DCC TAVISTOCK-CP0685672GBP,RS COMPONENTS,0.00,0.00,Building Materials,Electrical parts & equipment
20/05/2020,DCC TAVISTOCK-CP0685672GBP,AMZNMKTPLACE AMAZON.CO.UK,18.56,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC TAVISTOCK-CP0685672GBP,Amazon.co.uk AR7YK1H45,37.04,0.00,Mail Order / Direct Selling,Direct sales companies
20/05/2020,DCC TAVISTOCK-CP0685672GBP,Amazon.co.uk J71IT3E35,51.95,0.00,Mail Order / Direct Selling,Direct sales companies
20/05/2020,DCC TEIGNBRIDGE-CP0684146GBP,GEN REGISTER OFFICE,14.00,0.00,Statutory Bodies,Government services
20/05/2020,DCC TIVERTON HIGH-CP0686203GBP,WM MORRISONS STORE,275.43,0.00,General Retail and Wholesale,Grocery stores
20/05/2020,DCC TIVERTON HIGH-CP0686203GBP,P&O METALS LIMITED,534.00,0.00,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
20/05/2020,DCC UPOTTERY PRI-CP0732474GBP,AMZNMKTPLACE AMAZON.CO.UK,122.60,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC WEST EXE-CP0685673GBP,AMZNMktplace,14.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC WEST EXE-CP0685673GBP,AMZNMktplace,21.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC WEST EXE-CP0685673GBP,AMZNMKTPLACE AMAZON.CO.UK,26.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC WEST EXE-CP0685673GBP,Amazon.co.uk 020U92E55,23.48,0.00,Mail Order / Direct Selling,Direct sales companies
20/05/2020,DCC WOOLSERY PRIM-CP0685967GBP,MERRYHARRIERS NURSERY,59.50,0.00,Estate and Garden Services,Lawn & garden supply/nursery
20/05/2020,DCC-APPLEDORE PRI-CP0693356GBP,HOME BARGAINS,7.92,0.00,General Retail and Wholesale,Hardware stores
20/05/2020,DCC-BASSETTS FARM PR 0487469,Amazon.co.uk DY3XQ2395,32.94,0.00,Mail Order / Direct Selling,Direct sales companies
20/05/2020,DCC-CHILDRENS SOC-CP0762919GBP,Amazon.co.uk 7L47C0YK5,21.32,0.00,Mail Order / Direct Selling,Direct sales companies
20/05/2020,DCC-EARLY HELP-CP0752620GBP,AMZNMKTPLACE AMAZON.CO.UK,129.36,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC-EXETER PHN BS-CP0770676GBP,AMZNMktplace,22.33,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC-EXETER YOUTH-CP0766321GBP,W  M WHOLESALE LIMITED,64.85,0.00,General Retail and Wholesale,Sports & riding apparel shops
20/05/2020,DCC-LADYSMITH INF-CP0696854GBP,WILKO.COM,166.00,0.00,General Retail and Wholesale,Misc. general merchandise
20/05/2020,DCC-MEADOWPARK-CP0768810GBP,SAINSBURY'S S/MKT,44.70,0.00,General Retail and Wholesale,Grocery stores
20/05/2020,DCC-SHEBBEAR PRIM-CP0693279GBP,AMZNMKTPLACE AMAZON.CO.UK,4.75,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC-SHEBBEAR PRIM-CP0693279GBP,WWW.EUREKADIRECT.CO.UK,11.10,0.00,Medical Supplies and Services,"Laboratory, medical & hospital equipment"
20/05/2020,DCC-SHIRWELL PRIM-CP0693242GBP,AMZNMktplace,24.78,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,CETOX,38.70,0.00,General Retail and Wholesale,Variety stores
20/05/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,MAP UK,55.03,0.00,General Retail and Wholesale,Hardware stores
20/05/2020,DCC-TRINITY PRIMA-CP0711159GBP,THERMO SCAN,69.99,0.00,General Retail and Wholesale,Electronics shops
20/05/2020,DCC-TRINITY PRIMA-CP0711159GBP,DOMINOS PIZZA,132.40,0.00,Restaurants and Bars,Restaurants
20/05/2020,EXE VALLEY FEDERA-CP0686094GBP,PAYPAL  XINZHIXINKE ON,119.97,0.00,General Retail and Wholesale,Electronics shops
20/05/2020,EXE VALLEY FEDERA-CP0686094GBP,STEVENAGE PACKAGING,23.90,0.00,General Retail and Wholesale,Misc. general merchandise
20/05/2020,EXE VALLEY FEDERA-CP0686094GBP,POST OFFICE COUNTER,5.39,0.00,Mail and Courier Services,Postal services
20/05/2020,INSTOW PRIM SCH-CP0691282GBP,AMZNMKTPLACE AMAZON.CO.UK,20.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,KINGSBRIDGE PRIMA-CP0681220GBP,AMZNMKTPLACE AMAZON.CO.UK,14.58,0.00,General Retail and Wholesale,Miscellaneous retail
20/05/2020,KINGSBRIDGE PRIMA-CP0681220GBP,"IXL LEARNING, INC.",249.00,0.00,Training and Educational,Schools
