Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
16/11/2016,DCC WILLAND SCH-C 0509473,TESCO STORE 2487,6,0,General Retail and Wholesale,Grocery stores
16/11/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,41.23,0,General Retail and Wholesale,Grocery stores
16/11/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,4.98,0,General Retail and Wholesale,Miscellaneous retail
16/11/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,5.98,0,General Retail and Wholesale,Miscellaneous retail
17/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,2.89,0,General Retail and Wholesale,Miscellaneous retail
17/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,7.63,0,General Retail and Wholesale,Miscellaneous retail
17/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,4.6,0,General Retail and Wholesale,Miscellaneous retail
17/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,2.9,0,General Retail and Wholesale,Miscellaneous retail
17/11/2016,DCC COCKWOOD P.SCH-0479007,AMAZON UK PRIME AMZN.CO.U,79,0,Mail Order / Direct Selling,Continuous subscriptions
17/11/2016,DCC COMM SERV'S DEVON-TIVERTON,Amazon UK Marketplace,34.49,0,Books and Periodicals,Book stores
17/11/2016,DCC KING EDWARD VI COMMUNITY C,WWW.FOOTBALLTOURNAMENT,600,0,Travel - Air/Rail/Road,Travel agencies
17/11/2016,DCC SOUTH MOLTON COMMUNITY COL,EBUYER (UK) LTD,36.15,0,General Retail and Wholesale,Household appliance stores
17/11/2016,DCC SOUTH MOLTON COMMUNITY COL,SURVEYMONKEY.COM,21.67,0,Mail Order / Direct Selling,Continuous subscriptions
17/11/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,Amazon UK Marketplace,7.79,0,Books and Periodicals,Book stores
17/11/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,WWW.UKELECTRIC.CO.UK,45.77,0,Building Materials,Electrical parts & equipment
17/11/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,Amazon UK Marketplace,2.48,0,General Retail and Wholesale,Miscellaneous retail
17/11/2016,DCC WHITCHURCH - C 0559309,CO-OP GROUP 380621,25,0,General Retail and Wholesale,Grocery stores
17/11/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,25.98,0,General Retail and Wholesale,Miscellaneous retail
17/11/2016,DCC WILLAND SCH-C 0509473,EXCELLENCE SOUTH WEST,70,0,Training and Educational,Schools
17/11/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Marketplace,15.99,0,Books and Periodicals,Book stores
17/11/2016,DCC-RATCLIFFE SCH-C- 0503860,WWW.CADDON-HIVES.CO.UK,278,0,Estate and Garden Services,Lawn & garden supply/nursery
17/11/2016,DCC-ROSEBANK DAY-C 0531221,SAFETYSHOP,17.34,0,Miscellaneous Industrial/Commercial Supplies,Misc Durable goods
17/11/2016,DECOY PRIMARY-CP0636389GBP,PAYPAL STEARSOFT,55,0,Computer Equipment & Services,Computer software stores
17/11/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,4.98,0,General Retail and Wholesale,Miscellaneous retail
17/11/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Retail,25.47,0,Mail Order / Direct Selling,Direct sales companies
18/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,21.53,0,Books and Periodicals,Book stores
18/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,16.74,0,General Retail and Wholesale,Miscellaneous retail
18/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,3.29,0,General Retail and Wholesale,Miscellaneous retail
18/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,23.98,0,General Retail and Wholesale,Miscellaneous retail
18/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,33.35,0,General Retail and Wholesale,Miscellaneous retail
18/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,8.75,0,General Retail and Wholesale,Miscellaneous retail
18/11/2016,DCC - WITHERIDGE PRIM SCHOOL,WWW.GWR.COM,169.05,0,Travel - Air/Rail/Road,Passenger railways
18/11/2016,DCC COAVER CLUB-C0606311,PAYPAL CT GLOBAL,215.96,0,General Retail and Wholesale,Electronics shops
18/11/2016,DCC COMM SERV'S DEVON-TIVERTON,"Amazon Svcs Europe,SAR",33.18,0,Books and Periodicals,Book stores
18/11/2016,DCC COURT OF PROTECT-C 0509893,WWW.AVIVA.CO.UK,315.23,0,Financial Services,"Insurance sales, underwritering, premiums"
18/11/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,52.7,0,General Retail and Wholesale,Grocery stores
18/11/2016,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,23.4,0,Statutory Bodies,Government services
18/11/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,60.26,0,General Retail and Wholesale,Miscellaneous retail
18/11/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,14.83,0,General Retail and Wholesale,Miscellaneous retail
18/11/2016,DCC KING EDWARD VI COMMUNITY C,WWW.PARAGON.NET.UK RT,49.99,0,Mail Order / Direct Selling,Continuous subscriptions
18/11/2016,DCC PARK SCHOOL-CP0629582GBP,THEPIHUT,38.5,0,General Retail and Wholesale,Electronics shops
18/11/2016,DCC PARK SCHOOL-CP0629582GBP,THEPIHUT,38.5,0,General Retail and Wholesale,Electronics shops
18/11/2016,DCC PARK SCHOOL-CP0629582GBP,THEPIHUT,38.5,0,General Retail and Wholesale,Electronics shops
18/11/2016,DCC PARK SCHOOL-CP0629582GBP,THEPIHUT,38.5,0,General Retail and Wholesale,Electronics shops
18/11/2016,DCC PARK SCHOOL-CP0629582GBP,THEPIHUT,38.5,0,General Retail and Wholesale,Electronics shops
18/11/2016,DCC SOUTH MOLTON COMMUNITY COL,HOTELS COM,169.14,0,Travel - Air/Rail/Road,Travel agencies
18/11/2016,DCC SOUTH MOLTON COMMUNITY COL,TRAINGENIUS.COM,105.77,0,Travel - Air/Rail/Road,Passenger railways
18/11/2016,DCC ST HORRABRIDGE-C 0514361,BUILD-A-BEAR WORKSHOP,25,0,General Retail and Wholesale,"Hobby, toy & game shops"
18/11/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,16.15,0,General Retail and Wholesale,Grocery stores
18/11/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,Amazon UK Marketplace,5.18,0,Books and Periodicals,Book stores
18/11/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,146.94,0,General Retail and Wholesale,Grocery stores
18/11/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,-1.8,0,General Retail and Wholesale,Grocery stores
18/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,4,0,General Retail and Wholesale,Miscellaneous retail
19/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,43.05,0,General Retail and Wholesale,Miscellaneous retail
19/11/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,15.9,0,General Retail and Wholesale,Miscellaneous retail
19/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,88.09,0,Books and Periodicals,Book stores
20/11/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Marketplace,26.36,0,Books and Periodicals,Book stores
21/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,6.38,0,General Retail and Wholesale,Miscellaneous retail
21/11/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,3.76,0,General Retail and Wholesale,Miscellaneous retail
21/11/2016,DCC STOKE CANON PRI 0478811,WWW.OUTOFTHEARK.COM,44,0,General Retail and Wholesale,Music stores & instruments
21/11/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,4.1,0,General Retail and Wholesale,Grocery stores
21/11/2016,DCC WHITCHURCH - C 0559309,TESCO STORES 4429,13.7,0,General Retail and Wholesale,Grocery stores
21/11/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Marketplace,19.98,0,General Retail and Wholesale,Miscellaneous retail
21/11/2016,DCC-ROSEBANK DAY-C 0531221,TESCO - Seller_IST_1_2401,22.99,0,General Retail and Wholesale,Miscellaneous retail
21/11/2016,DCC-ROSEBANK DAY-C 0531221,TESCO DIRECT,356,0,General Retail and Wholesale,Miscellaneous retail
21/11/2016,DCC-ROSEBANK DAY-C 0531221,WWW.CARTRIDGESHOP.CO.U,45.96,0,"Office Stationery, Equipment and Supplies",Office & photographic equipment
21/11/2016,DECOY PRIMARY-CP0636389GBP,BOOKER LIMITED NEWTON ABB,60.34,0,Catering and Catering Supplies,Caterers
21/11/2016,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,16.43,0,General Retail and Wholesale,Grocery stores
21/11/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,4.98,0,Books and Periodicals,Book stores
21/11/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,212.55,0,General Retail and Wholesale,Grocery stores
21/11/2016,DEVON COUNTY COUNCIL- MARLAND,TVLICENSING.CO.UK,145.5,0,Professional Services,Consultants & public relation services
21/11/2016,WEST EXE TECHNOLOGY COLLEGE,PAYPAL BOOKDEPOSIT,113.67,0,Books and Periodicals,Book stores
21/11/2016,WEST EXE TECHNOLOGY COLLEGE,WWW.PANDORABOOKS.CO.UK,53.9,0,Books and Periodicals,"Books, periodicals & newspapers"
21/11/2016,WEST EXE TECHNOLOGY COLLEGE,PAYPAL DUNELMSOFTF,23.93,0,Miscellaneous Industrial/Commercial Supplies,Misc Durable goods
22/11/2016,DCC STOKE CANON PRI 0478811,CARTRIDGE DISCOUNT,24.99,0,Computer Equipment & Services,"Computers, peripherals & software"
22/11/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,ETSY.COM - POPINJAYCREATE,14.4,0,General Retail and Wholesale,Misc. clothing & accessory shops
22/11/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,14.1,0,Books and Periodicals,Book stores
22/11/2016,DCC WHITCHURCH - C 0559309,POST OFFICE COUNTER,119,0,Mail and Courier Services,Postal services
22/11/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,91.85,0,General Retail and Wholesale,Grocery stores
22/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,21.11,0,Books and Periodicals,Book stores
22/11/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,11.94,0,Books and Periodicals,Book stores
22/11/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Retail,26.48,0,Mail Order / Direct Selling,Direct sales companies
22/11/2016,WEST EXE TECHNOLOGY COLLEGE,Enterprise Rent A Car UK,84.14,0,Auto Rental,Enterprise Rent-a-Car
22/11/2016,WEST EXE TECHNOLOGY COLLEGE,AMAZON UK RETAIL AMAZON.C,86.89,0,General Retail and Wholesale,Miscellaneous retail
22/11/2016,WEST EXE TECHNOLOGY COLLEGE,WWW.ICO.GOV.UK,35,0,Statutory Bodies,Government services
09/11/2016,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,-9.25,0,Statutory Bodies,Government services
23/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,6.38,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC - TOTNES DIST-CP0666223GBP,TVLICENSING.CO.UK,145.5,0,Professional Services,Consultants & public relation services
23/11/2016,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,27.75,0,Statutory Bodies,Government services
23/11/2016,DCC COAVER CLUB-C0606311,WWW.GETTINGPERSONAL.CO,17.48,0,General Retail and Wholesale,"Gift, card & novelty shops"
23/11/2016,DCC COCKWOOD P.SCH-0479007,AMAZON UK RETAIL AMAZON.C,25.14,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC HATHERLEIGH PS-C 0514362,WWW.TTS-GROUPS.CO.UK,35.94,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
23/11/2016,DCC KING EDWARD VI COMMUNITY C,PAYPAL TASKMAGIC,48.4,0,Computer Equipment & Services,Computer software stores
23/11/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,16.45,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC PARK SCHOOL-CP0629582GBP,Amazon UK Marketplace,13.89,0,Books and Periodicals,Book stores
23/11/2016,DCC PARK SCHOOL-CP0629582GBP,Amazon UK Marketplace,8.98,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC PARK SCHOOL-CP0629582GBP,Amazon UK Retail,70,0,Mail Order / Direct Selling,Direct sales companies
23/11/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,23.99,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,12.58,0,Books and Periodicals,Book stores
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,18.98,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,26.31,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,130.68,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,12.02,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,30.5,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,13.59,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,77.9,0,General Retail and Wholesale,Miscellaneous retail
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Retail,32.17,0,Mail Order / Direct Selling,Direct sales companies
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Retail,41.94,0,Mail Order / Direct Selling,Direct sales companies
23/11/2016,DCC-RATCLIFFE SCH-C- 0503860,SPECSAVERSEVOUGB-,85,0,Medical Supplies and Services,Opticians
23/11/2016,WEST EXE TECHNOLOGY COLLEGE,VISTAPR VistaPrint.uk,94.51,0,Print and Advertising,Publishing & printing services
24/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,6.48,0,Books and Periodicals,Book stores
24/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,14.99,0,General Retail and Wholesale,Miscellaneous retail
24/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,18,0,Mail Order / Direct Selling,Direct sales companies
24/11/2016,DCC COCKWOOD P.SCH-0479007,WWW.BAKERROSS.CO.UK,85.06,0,General Retail and Wholesale,Art & craft shops
24/11/2016,DCC COURT OF PROTECT-C 0509893,TALKTALK TELECOM,112.06,0,Computer Equipment & Services,Computer network information services
24/11/2016,DCC EAST DEVON LEARN DISB SERV,TESCO DIRECT,96,0,General Retail and Wholesale,Miscellaneous retail
24/11/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,86.74,0,General Retail and Wholesale,Grocery stores
24/11/2016,DCC HATHERLEIGH PS-C 0514362,Amazon UK Marketplace,23.08,0,General Retail and Wholesale,Miscellaneous retail
24/11/2016,DCC KING EDWARD VI COMMUNITY C,GWR WEBSALES ECOM,-129,0,Travel - Air/Rail/Road,Passenger railways
24/11/2016,DCC PARK SCHOOL-CP0629582GBP,HOSTING.CO.UK,115.2,0,Mail Order / Direct Selling,Continuous subscriptions
24/11/2016,DCC -SOUTH TAWTON PRIM SCHOOL,PLUSNET PLC 0845 1400200,-1.04,0,Telecommunication Services,Phone services
24/11/2016,DCC STOKE CANON PRI 0478811,WWW.MUSICLINE-LTD.COM,52,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
24/11/2016,DCC WILLAND SCH-C 0509473,MOLE VALLEY FARMERS,57.54,0,Building Materials,Timber & building supplies
24/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,23.62,0,General Retail and Wholesale,Miscellaneous retail
24/11/2016,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,102.66,0,General Retail and Wholesale,Miscellaneous retail
24/11/2016,DEVON COUNTY COUNCIL- MARLAND,EE & T-MOBILE,173.03,0,Telecommunication Services,Phone services
25/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,11.88,0,Books and Periodicals,Book stores
25/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,8.98,0,General Retail and Wholesale,Miscellaneous retail
25/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,3.3,0,General Retail and Wholesale,Miscellaneous retail
25/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,3.3,0,General Retail and Wholesale,Miscellaneous retail
25/11/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,46.97,0,General Retail and Wholesale,Miscellaneous retail
25/11/2016,D C C WESTCROFT JUNIOR SCHOOL,ARGOS RETAIL GROUP,62.96,0,General Retail and Wholesale,Discount stores
25/11/2016,DCC COAVER CLUB-C0606311,TESCO PFS 2620,44.25,0,Automotive Fuel,Service stations
25/11/2016,DCC COAVER CLUB-C0606311,HOMEBASE LTD 238,172.74,0,Building Materials,Timber & building supplies
25/11/2016,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
25/11/2016,DCC COCKWOOD P.SCH-0479007,ITUNES.COM/BILL,3.99,0,General Retail and Wholesale,Record shops
25/11/2016,DCC HATHERLEIGH PS-C 0514362,SHEDSTORE,79.99,0,Building Materials,Timber & building supplies
25/11/2016,DCC PARK SCHOOL-CP0629582GBP,DRESSMAKERS,38.88,0,General Retail and Wholesale,Fabric and sewing shops
25/11/2016,DCC SOUTH MOLTON COMMUNITY COL,RS COMPONENTS,11.42,0,Building Materials,Electrical parts & equipment
25/11/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Retail,34.65,0,Mail Order / Direct Selling,Direct sales companies
25/11/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,14.6,0,General Retail and Wholesale,Grocery stores
25/11/2016,DCC ST HORRABRIDGE-C 0514361,WM MORRISONS,10.5,0,General Retail and Wholesale,Grocery stores
25/11/2016,DCC WHITCHURCH - C 0559309,TESCO STORES 4429,45,0,General Retail and Wholesale,Grocery stores
25/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,7.38,0,General Retail and Wholesale,Miscellaneous retail
25/11/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Retail,4,0,Mail Order / Direct Selling,Direct sales companies
26/11/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,28.44,0,General Retail and Wholesale,Miscellaneous retail
26/11/2016,DCC KING EDWARD VI COMMUNITY C,AMAZON UK RETAIL AMAZON.C,79.4,0,General Retail and Wholesale,Miscellaneous retail
26/11/2016,DCC KING EDWARD VI COMMUNITY C,AMAZON UK RETAIL AMAZON.C,20.06,0,General Retail and Wholesale,Miscellaneous retail
26/11/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,WH SMITH,8.49,0,Books and Periodicals,Newspapers / newsagents
27/11/2016,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
28/11/2016,DCC - TOTNES DIST-CP0666223GBP,TVLICENSING.CO.UK,145.5,0,Professional Services,Consultants & public relation services
28/11/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,39.98,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC PARK SCHOOL-CP0629582GBP,AMAZON UK RETAIL AMAZON.C,10,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC PARK SCHOOL-CP0629582GBP,AMAZON UK RETAIL AMAZON.C,10,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC PARK SCHOOL-CP0629582GBP,AMAZON UK RETAIL AMAZON.C,10,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC PARK SCHOOL-CP0629582GBP,AMAZON UK RETAIL AMAZON.C,10,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC PARK SCHOOL-CP0629582GBP,AMAZON UK RETAIL AMAZON.C,10,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC PARK SCHOOL-CP0629582GBP,WHALEYS /BRADFORD/ LTD,181.98,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC SOUTH MOLTON COMMUNITY COL,EDEN INTERACTIVE L,38.97,0,Books and Periodicals,Book stores
28/11/2016,DCC SOUTH MOLTON COMMUNITY COL,OYSTER RENEW WEB,25,0,Travel - Air/Rail/Road,Passenger railways
28/11/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,20.35,0,General Retail and Wholesale,Grocery stores
28/11/2016,DCC WHITCHURCH - C 0559309,MAINLY STATIONERY,11.96,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
28/11/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,20.13,0,Books and Periodicals,Book stores
28/11/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,53.94,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,-3.5,0,General Retail and Wholesale,Grocery stores
28/11/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,-3.5,0,General Retail and Wholesale,Grocery stores
28/11/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,180.77,0,General Retail and Wholesale,Grocery stores
28/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,3.78,0,Books and Periodicals,Book stores
28/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,21.63,0,General Retail and Wholesale,Miscellaneous retail
28/11/2016,DCC-SOUTH MOLTON INF-C0595442,WWW.NORTHDEVON.GOV.UK,21,0,Statutory Bodies,Government services
28/11/2016,DCC-STICKLEPATH-CP0660198GBP,GWR WEBSALES ECOM,171.6,0,Travel - Air/Rail/Road,Passenger railways
28/11/2016,DECOY PRIMARY-CP0636389GBP,BOOKER LIMITED NEWTON ABB,47.78,0,Catering and Catering Supplies,Caterers
28/11/2016,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,52.07,0,General Retail and Wholesale,Grocery stores
28/11/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,137.95,0,General Retail and Wholesale,Grocery stores
29/11/2016,DCC COURT OF PROTECT-C 0509893,Amazon UK Retail,24.99,0,Mail Order / Direct Selling,Direct sales companies
29/11/2016,DCC EAST DEVON LEARN DISB SERV,METRO ROD LIMITED,108,0,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
29/11/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,BROWNS ANTIQUES,100,0,General Retail and Wholesale,Antique shops
29/11/2016,DCC WILLAND SCH-C 0509473,CRAMPTON & MOORE TV LT,1797,0,General Retail and Wholesale,Electronics shops
29/11/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,82.78,0,General Retail and Wholesale,Grocery stores
29/11/2016,DCC WILLAND SCH-C 0509473,WWW.SPORTSWAREHOUSE.CO,27.96,0,Leisure Activities,"Member clubs, sport, recreation & golf"
29/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,55.76,0,Books and Periodicals,Book stores
29/11/2016,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,-6.99,0,General Retail and Wholesale,Miscellaneous retail
29/11/2016,DCC-STICKLEPATH-CP0660198GBP,BEST4FRAMES.CO.UK,84.87,0,General Retail and Wholesale,Art & craft shops
29/11/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Marketplace,33.75,0,General Retail and Wholesale,Miscellaneous retail
29/11/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Marketplace,34.98,0,General Retail and Wholesale,Miscellaneous retail
29/11/2016,WEST EXE TECHNOLOGY COLLEGE,PAYPAL WLCOLLERLTD,30.16,0,General Retail and Wholesale,Antique shops
30/11/2016,DCC - WITHERIDGE PRIM SCHOOL,WWW.GWR.COM,-169.05,0,Travel - Air/Rail/Road,Passenger railways
30/11/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,49.82,0,General Retail and Wholesale,Grocery stores
30/11/2016,DCC EXETER CHILD-CP0670651GBP,WHSMITH.CO.UK,140,0,General Retail and Wholesale,Catalogue & retail shops
30/11/2016,DCC PARK SCHOOL-CP0629582GBP,CURRYS PC WORLD,49.99,0,General Retail and Wholesale,Electronics shops
30/11/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,4.46,0,General Retail and Wholesale,Miscellaneous retail
30/11/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,6.88,0,Books and Periodicals,Book stores
30/11/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,-6.33,0,General Retail and Wholesale,Miscellaneous retail
30/11/2016,DCC-STICKLEPATH-CP0660198GBP,Amazon UK Marketplace,1.69,0,Books and Periodicals,Book stores
30/11/2016,DCC-STICKLEPATH-CP0660198GBP,WICKES BUILDING,27.95,0,Building Materials,Timber & building supplies
30/11/2016,DCC-STICKLEPATH-CP0660198GBP,Amazon UK Marketplace,2.61,0,General Retail and Wholesale,Miscellaneous retail
30/11/2016,DCC-STICKLEPATH-CP0660198GBP,Amazon UK Marketplace,2.23,0,General Retail and Wholesale,Miscellaneous retail
30/11/2016,DCC-STICKLEPATH-CP0660198GBP,Amazon UK Marketplace,53.16,0,General Retail and Wholesale,Miscellaneous retail
30/11/2016,DCC-STICKLEPATH-CP0660198GBP,BEST4FRAMES.CO.UK,34.93,0,General Retail and Wholesale,Art & craft shops
30/11/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,55.8,0,General Retail and Wholesale,Grocery stores
30/11/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Marketplace,60.06,0,General Retail and Wholesale,Miscellaneous retail
01/12/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,18.4,0,General Retail and Wholesale,Miscellaneous retail
01/12/2016,D C C WESTCROFT JUNIOR SCHOOL,WWW.DOTDISMUS.COM,12.9,0,General Retail and Wholesale,Music stores & instruments
01/12/2016,D C C WESTCROFT JUNIOR SCHOOL,MUSIC TOGETHER LLC,8.23,0,Mail Order / Direct Selling,Direct sales companies
01/12/2016,DCC - WITHERIDGE PRIM SCHOOL,WWW.GWR.COM,169.05,0,Travel - Air/Rail/Road,Passenger railways
01/12/2016,DCC EAST DEVON LEARN DISB SERV,HOMEBASE LTD,28.5,0,Building Materials,Timber & building supplies
01/12/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,SAINSBURYS S/MKTS,10,0,General Retail and Wholesale,Grocery stores
