Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
03/02/2017,DCC-BARLEY LANE SCH-C0611313,ODEON/BOOKIT,49.50,0.00,Leisure Activities,Cinemas
03/02/2017,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,138.20,0.00,General Retail and Wholesale,Grocery stores
03/02/2017,DEVON COUNTY COUNCIL- MARLAND,TESCO DELIVERY SAVER2,6.00,0.00,Mail Order / Direct Selling,Continuous subscriptions
03/02/2017,WEST EXE TECHNOLOGY COLLEGE,PAYPAL  WORLDBOOKSL,34.87,0.00,Books and Periodicals,Book stores
03/02/2017,WEST EXE TECHNOLOGY COLLEGE,PAYPAL  AWESOMEMERC,68.00,0.00,Print and Advertising,Publishing & printing services
04/02/2017,DCC BOLHAM PRIMARY SCH 0474800,ITUNES.COM/BILL,0.99,0.00,General Retail and Wholesale,Record shops
04/02/2017,DCC WILLAND SCH-C 0509473,AMAZON UK RETAIL AMAZON.C,15.72,0.00,General Retail and Wholesale,Miscellaneous retail
05/02/2017,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Marketplace,4.20,0.00,General Retail and Wholesale,Miscellaneous retail
06/02/2017,DCC EXWICK HEIGHT-CP0675776GBP,BBC CHILDREN IN NEED,526.00,0.00,Clubs/Associations/Organisations,Charitable organisations
06/02/2017,DCC STOKE CANON PRI 0478811,WWW.EXETER.AC.UK,35.00,0.00,Training and Educational,Colleges & universities
06/02/2017,DCC SWIMBRIDGE PRMRY SCHOOL-NO,ASDA  STORES 4399,17.00,0.00,General Retail and Wholesale,Grocery stores
06/02/2017,DCC-BARLEY LANE SCH-C0611313,TANG SHIAN,54.50,0.00,Restaurants and Bars,Restaurants
06/02/2017,DECOY PRIMARY-CP0636389GBP,BOOKER LIMITED NEWTON ABB,67.00,0.00,Catering and Catering Supplies,Caterers
06/02/2017,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,36.03,0.00,General Retail and Wholesale,Grocery stores
06/02/2017,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,141.17,0.00,General Retail and Wholesale,Grocery stores
06/02/2017,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Marketplace,5.94,0.00,General Retail and Wholesale,Miscellaneous retail
07/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,8.47,0.00,Books and Periodicals,Book stores
07/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,1.94,0.00,Books and Periodicals,Book stores
07/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,1.99,0.00,General Retail and Wholesale,Miscellaneous retail
07/02/2017,D C C WESTCROFT JUNIOR SCHOOL,AMAZON UK RETAIL AMAZON.C,68.12,0.00,General Retail and Wholesale,Miscellaneous retail
07/02/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,9.25,0.00,Statutory Bodies,Government services
07/02/2017,DCC - TOTNES DIST-CP0666223GBP,HSE-CIVIL REGISTRATION,36.49,0.00,Statutory Bodies,Government services
07/02/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,-9.25,0.00,Statutory Bodies,Government services
07/02/2017,DCC KING EDWARD VI COMMUNITY C,MSC INDUSTRIAL SUPPLY,23.41,0.00,General Retail and Wholesale,Hardware stores
07/02/2017,DCC KING EDWARD VI COMMUNITY C,PAUL NORMAN PLASTICS L,19.74,0.00,General Retail and Wholesale,"Hobby, toy & game shops"
07/02/2017,DCC PARK SCHOOL-CP0629582GBP,WorderyEU,10.85,0.00,Books and Periodicals,Book stores
07/02/2017,DCC SOUTH MOLTON COMMUNITY COL,WWW.ENG.RBA.ES,31.47,0.00,Print and Advertising,Publishing & printing services
07/02/2017,DCC WEST HILL PRIMARY SCHOOL,ITUNES.COM/BILL,0.01,0.00,General Retail and Wholesale,Record shops
07/02/2017,DCC WEST HILL PRIMARY SCHOOL,ITUNES.COM/BILL,9.15,0.00,General Retail and Wholesale,Record shops
07/02/2017,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,41.58,0.00,General Retail and Wholesale,Grocery stores
07/02/2017,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,-2.75,0.00,General Retail and Wholesale,Grocery stores
07/02/2017,DCC WILLAND SCH-C 0509473,MCDONALD'S,299.19,0.00,Restaurants and Bars,Restaurants
07/02/2017,DCC-BARLEY LANE SCH-C0611313,VUE BSL LTD,42.75,0.00,Leisure Activities,Cinemas
07/02/2017,DEVON COUNTY COUNCIL- MARLAND,ABSOLUTE,60.71,0.00,General Retail and Wholesale,Misc. home furnishing
07/02/2017,WEST EXE TECHNOLOGY COLLEGE,PAYPAL  VISTAPRINTB,23.50,0.00,Print and Advertising,Publishing & printing services
08/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,372.00,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,8.98,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,1.19,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,4.54,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,2.09,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,1.41,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,D C C WESTCROFT JUNIOR SCHOOL,AMAZON UK RETAIL AMAZON.C,13.98,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,18.50,0.00,Statutory Bodies,Government services
08/02/2017,DCC COCKWOOD P.SCH-0479007,TES GLOBAL LTD,99.00,0.00,Books and Periodicals,"Books, periodicals & newspapers"
08/02/2017,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,56.99,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,DCC COURT OF PROTECT-C 0509893,MAJESTICTOURS.CO.U,616.48,0.00,Travel - Air/Rail/Road,Travel agencies
08/02/2017,DCC KING EDWARD VI COMMUNITY C,RENTALCARS.COM,70.00,0.00,Auto Rental,Car rental
08/02/2017,DCC KING EDWARD VI COMMUNITY C,RENTALCARS.COM,70.00,0.00,Auto Rental,Car rental
08/02/2017,DCC KING EDWARD VI COMMUNITY C,RENTALCARS.COM,70.00,0.00,Auto Rental,Car rental
08/02/2017,DCC KING EDWARD VI COMMUNITY C,RENTALCARS.COM,70.00,0.00,Auto Rental,Car rental
08/02/2017,DCC KING EDWARD VI COMMUNITY C,WP-SMALL BATTERY CO,14.00,0.00,Building Materials,Electrical parts & equipment
08/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.HOBARTS.COM,60.16,0.00,General Retail and Wholesale,Misc. general merchandise
08/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.SIMPLYPLASTICS.COM,184.71,0.00,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
08/02/2017,DCC KING EDWARD VI COMMUNITY C,BRANDON HIRE 110,127.20,0.00,Professional Services,"Architectural, engineering & surveying"
08/02/2017,DCC LEASE DAY CENTRE,TESCO STORE 3031,10.00,0.00,General Retail and Wholesale,Grocery stores
08/02/2017,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,53.53,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO - Seller_IST_1_2401,14.97,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO DIRECT,33.00,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,23.17,0.00,Books and Periodicals,Book stores
08/02/2017,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,46.32,0.00,Books and Periodicals,Book stores
08/02/2017,DCC-BARLEY LANE SCH-C0611313,PEAR TREE INN,293.25,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
08/02/2017,WEST EXE TECHNOLOGY COLLEGE,PAYPAL  123REGLIMIT,16.78,0.00,Computer Equipment & Services,Computer network information services
08/02/2017,WEST EXE TECHNOLOGY COLLEGE,AMAZON UK RETAIL AMAZON.C,36.22,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,WEST EXE TECHNOLOGY COLLEGE,AMAZON UK RETAIL AMAZON.C,9.99,0.00,General Retail and Wholesale,Miscellaneous retail
08/02/2017,WEST EXE TECHNOLOGY COLLEGE,EE TOP UP VESTA,20.00,0.00,Telecommunication Services,Phone services
09/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,69.09,0.00,General Retail and Wholesale,Miscellaneous retail
09/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,11.46,0.00,General Retail and Wholesale,Miscellaneous retail
09/02/2017,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,12.84,0.00,General Retail and Wholesale,Miscellaneous retail
09/02/2017,DCC COAVER CLUB-C0606311,LIDL UK,36.18,0.00,General Retail and Wholesale,Grocery stores
09/02/2017,DCC COAVER CLUB-C0606311,STAPLES UK,34.25,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
09/02/2017,DCC COURT OF PROTECT-C 0509893,SKY SUBSCRIPTION,35.00,0.00,Telecommunication Services,Cable & pay TV services
09/02/2017,DCC EXWICK HEIGHT-CP0675776GBP,1&1 INTERNET LIMITED,4.79,0.00,Computer Equipment & Services,Computer network information services
09/02/2017,DCC PARK SCHOOL-CP0629582GBP,WWW.JOHNLEWIS.COM,1509.80,0.00,General Retail and Wholesale,Department stores
09/02/2017,DCC PARK SCHOOL-CP0629582GBP,THEPIHUT,30.99,0.00,General Retail and Wholesale,Electronics shops
09/02/2017,DCC WHITCHURCH - C 0559309,WM MORRISONS,20.00,0.00,General Retail and Wholesale,Grocery stores
09/02/2017,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,33.00,0.00,General Retail and Wholesale,Miscellaneous retail
09/02/2017,WEST EXE TECHNOLOGY COLLEGE,PAYPAL  RAPIDELECTR,159.89,0.00,General Retail and Wholesale,Hardware stores
09/02/2017,WEST EXE TECHNOLOGY COLLEGE,SHAKESPEARES'S GLO,29.34,0.00,Leisure Activities,Theatres and ticket agencies
09/02/2017,WEST EXE TECHNOLOGY COLLEGE,TICKETS 08712200260,1125.00,0.00,Leisure Activities,Theatres and ticket agencies
10/02/2017,D C C WESTCROFT JUNIOR SCHOOL,AMZ homeandco,-16.94,0.00,General Retail and Wholesale,Miscellaneous retail
10/02/2017,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,82.69,0.00,General Retail and Wholesale,Grocery stores
10/02/2017,DCC EXWICK HEIGHT-CP0675776GBP,JANES FLORIST,30.00,0.00,Estate and Garden Services,Florists
10/02/2017,DCC KING EDWARD VI COMMUNITY C,THEATRE ROYAL HAYMARKE,450.00,0.00,Leisure Activities,Theatres and ticket agencies
10/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.GWR.COM,553.15,0.00,Travel - Air/Rail/Road,Passenger railways
10/02/2017,DCC SOUTH MOLTON COMMUNITY COL,DROPBOX M98CFGPKS6QN,81.95,0.00,Computer Equipment & Services,Computer network information services
10/02/2017,DCC WHITCHURCH - C 0559309,WM MORRISONS,7.00,0.00,General Retail and Wholesale,Grocery stores
10/02/2017,DCC WHITCHURCH - C 0559309,WM MORRISONS,2.70,0.00,General Retail and Wholesale,Grocery stores
10/02/2017,DCC-BARLEY LANE SCH-C0611313,VUE BSL LTD,29.05,0.00,Leisure Activities,Cinemas
10/02/2017,DCC-BARLEY LANE SCH-C0611313,WWW.DOMINOS.CO.UK,29.98,0.00,Restaurants and Bars,Restaurants
11/02/2017,D C C WESTCROFT JUNIOR SCHOOL,"Amazon Svcs Europe,SAR",32.97,0.00,Books and Periodicals,Book stores
11/02/2017,D C C WESTCROFT JUNIOR SCHOOL,AMAZON UK RETAIL AMAZON.C,6.99,0.00,General Retail and Wholesale,Miscellaneous retail
12/02/2017,DEVON COUNTY COUNCIL- MARLAND,AMAZON UK PRIME AMZN.CO.U,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
13/02/2017,DCC EAST DEVON LEARN DISB SERV,HOMEBASE LTD,16.93,0.00,Building Materials,Timber & building supplies
13/02/2017,DCC KING EDWARD VI COMMUNITY C,AMAZON UK RETAIL AMAZON.C,99.36,0.00,General Retail and Wholesale,Miscellaneous retail
13/02/2017,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,186.48,0.00,Mail Order / Direct Selling,Direct sales companies
14/02/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,27.75,0.00,Statutory Bodies,Government services
16/02/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,23.40,0.00,Statutory Bodies,Government services
16/02/2017,DCC - TOTNES DIST-CP0666223GBP,HSE-CIVIL REGISTRATION,-35.84,0.00,Statutory Bodies,Government services
16/02/2017,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,74.81,0.00,General Retail and Wholesale,Grocery stores
16/02/2017,DCC-SOUTH MOLTON INF-C0595442,Amazon UK Marketplace,5.23,0.00,General Retail and Wholesale,Miscellaneous retail
17/02/2017,DCC SOUTH MOLTON COMMUNITY COL,SURVEYMONKEY.COM,21.67,0.00,Mail Order / Direct Selling,Continuous subscriptions
17/02/2017,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,5.00,0.00,General Retail and Wholesale,Grocery stores
19/02/2017,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,78.42,0.00,General Retail and Wholesale,Miscellaneous retail
19/02/2017,DEVON COUNTY COUNCIL- MARLAND,AMAZON UK RETAIL AMAZON.C,5.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,D C C WESTCROFT JUNIOR SCHOOL,DVLA VEHICLE TAX,232.50,0.00,Statutory Bodies,Government services
20/02/2017,DCC - LANDSCORE PRIMARY SCH,JAKE ROBBINS,322.00,0.00,Professional Services,Professional services
20/02/2017,DCC COAVER CLUB-C0606311,PAYPAL  RINKIT LTD,9.99,0.00,General Retail and Wholesale,Misc. home furnishing
20/02/2017,DCC COAVER CLUB-C0606311,PAYPAL  SIMONALAURI,24.95,0.00,General Retail and Wholesale,Camera & photographic supply shop
20/02/2017,DCC COAVER CLUB-C0606311,PAYPAL  SUNTECHGADG,3.49,0.00,General Retail and Wholesale,Electronics shops
20/02/2017,DCC COURT OF PROTECT-C 0509893,AA INSURANCE,20.88,0.00,Financial Services,"Insurance sales, underwritering, premiums"
20/02/2017,DCC EXETER CHILD-CP0670651GBP,CURRYS ONLINE,149.99,0.00,General Retail and Wholesale,Electronics shops
20/02/2017,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,27.75,0.00,Statutory Bodies,Government services
20/02/2017,DCC SOUTH MOLTON COMMUNITY COL,TVLICENSING.CO.UK,145.50,0.00,Professional Services,Consultants & public relation services
20/02/2017,DCC -SOUTH TAWTON PRIM SCHOOL,WWW.OFFICESTATIONERY.,104.68,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
20/02/2017,DCC ST HORRABRIDGE-C 0514361,TESCO STORE 3031,1.61,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DCC WHITCHURCH - C 0559309,TESCO STORE 3031,123.93,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,3.48,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC WILLAND SCH-C 0509473,MARKS&SPENCER PLC SF,18.00,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,90.53,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,6.00,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,-0.01,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,204.90,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,"Amazon Svcs Europe,SAR",16.11,0.00,Books and Periodicals,Book stores
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,5.10,0.00,Books and Periodicals,Book stores
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,105.60,0.00,Books and Periodicals,Book stores
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,159.99,0.00,Books and Periodicals,Book stores
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,17.99,0.00,Books and Periodicals,Book stores
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,22.90,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,11.49,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,395.52,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,41.89,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,15.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,37.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,5.29,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,84.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,AO RETAIL LIMITED,369.00,0.00,General Retail and Wholesale,Household appliance stores
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,WARNER BROS STUDIO,102.50,0.00,Leisure Activities,Tourist attractions and exhibitions
20/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Retail,49.98,0.00,Mail Order / Direct Selling,Direct sales companies
20/02/2017,DCC-ROSEBANK DAY-C 0531221,ASDA HOME SHOPPING,34.12,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DECOY PRIMARY-CP0636389GBP,BOOKER LIMITED NEWTON ABB,71.81,0.00,Catering and Catering Supplies,Caterers
20/02/2017,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,31.89,0.00,General Retail and Wholesale,Grocery stores
20/02/2017,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,-9.25,0.00,Statutory Bodies,Government services
20/02/2017,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,-9.25,0.00,Statutory Bodies,Government services
21/02/2017,DCC - EXETER LEARNING DIS,B & Q 1049,100.42,0.00,Building Materials,Timber & building supplies
21/02/2017,DCC - EXETER LEARNING DIS,B & Q 1049,0.00,0.00,Building Materials,Timber & building supplies
21/02/2017,DCC - EXETER LEARNING DIS,B & Q 1049,0.00,0.00,Building Materials,Timber & building supplies
21/02/2017,DCC - EXETER LEARNING DIS,B & Q 1049,0.00,0.00,Building Materials,Timber & building supplies
21/02/2017,DCC COURT OF PROTECT-C 0509893,EXETER DENTAL ACCESS C,53.90,0.00,Statutory Bodies,Government services
21/02/2017,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,23.40,0.00,Statutory Bodies,Government services
21/02/2017,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,27.75,0.00,Statutory Bodies,Government services
21/02/2017,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,9.25,0.00,Statutory Bodies,Government services
21/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.PLUMBERS-MATE.CO.U,24.43,0.00,Building Materials,Plumbing & heating equipment & supplies
21/02/2017,DCC KING EDWARD VI COMMUNITY C,CURRYS ONLINE,149.99,0.00,General Retail and Wholesale,Electronics shops
21/02/2017,DCC KING EDWARD VI COMMUNITY C,MYMEMORYLTD,45.98,0.00,General Retail and Wholesale,Electronics shops
21/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.WORLDOFBATHS.CO.UK,66.98,0.00,General Retail and Wholesale,Furniture & home furnishing
21/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.LABELSANDTAGS.CO.U,23.40,0.00,Print and Advertising,Publishing & printing services
21/02/2017,DCC KING EDWARD VI COMMUNITY C,BT BILL PAYMENT 1,552.57,0.00,Telecommunication Services,Phone equipment & sales
21/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.4CHILDREN2ENJOY.CO,288.14,0.00,Training and Educational,Schools
21/02/2017,DCC PARK SCHOOL-CP0629582GBP,WWW.EASYLOCKS.CO.UK,83.87,0.00,General Retail and Wholesale,Hardware stores
21/02/2017,DCC PARK SCHOOL-CP0629582GBP,MEDIA & COMMUNICATIONS L,48.00,0.00,Telecommunication Services,Phone equipment & sales
21/02/2017,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,15.00,0.00,General Retail and Wholesale,Grocery stores
21/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,106.48,0.00,Books and Periodicals,Book stores
21/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,24.98,0.00,Books and Periodicals,Book stores
21/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,53.29,0.00,General Retail and Wholesale,Miscellaneous retail
21/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Retail,25.98,0.00,Mail Order / Direct Selling,Direct sales companies
21/02/2017,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,156.09,0.00,General Retail and Wholesale,Grocery stores
22/02/2017,DCC - EXETER LEARNING DIS,FIRSTAID4LESS.CO.UK,459.91,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,DCC COAVER CLUB-C0606311,ARGOS RETAIL GROUP,328.48,0.00,General Retail and Wholesale,Discount stores
22/02/2017,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,18.50,0.00,Statutory Bodies,Government services
22/02/2017,DCC KING EDWARD VI COMMUNITY C,SP  CRAFTMASTER PAINT,69.17,0.00,General Retail and Wholesale,Men & womens clothing shops
22/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.1ST4SPORT.COM,51.49,0.00,Leisure Activities,"Member clubs, sport, recreation & golf"
22/02/2017,DCC KING EDWARD VI COMMUNITY C,WWW.SAFETYFIRSTAID.CO.,122.95,0.00,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
22/02/2017,DCC PARK SCHOOL-CP0629582GBP,Amazon UK Marketplace,4.99,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,DCC SWIMBRIDGE PRMRY SCHOOL-NO,PAYPAL  IOE PRESS,31.99,0.00,Books and Periodicals,Book stores
22/02/2017,DCC SWIMBRIDGE PRMRY SCHOOL-NO,BAKER ROSS LTD,20.25,0.00,General Retail and Wholesale,Art & craft shops
22/02/2017,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,7.95,0.00,Books and Periodicals,Book stores
22/02/2017,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,13.98,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,DCC WHITCHURCH - C 0559309,AMAZON.CO.UK,3.72,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,DCC WHITCHURCH - C 0559309,ARGOS RETAIL GROUP,39.99,0.00,General Retail and Wholesale,Discount stores
22/02/2017,DCC-BASSETTS FARM PR 0487469,AIRSERVER,139.80,0.00,Computer Equipment & Services,"Computers, peripherals & software"
22/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,77.78,0.00,Books and Periodicals,Book stores
22/02/2017,DCC-RATCLIFFE SCH-C- 0503860,SCREWFIX DIRECT,99.96,0.00,Building Materials,Timber & building supplies
22/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,24.95,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,3.20,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,11.12,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,DCC-STICKLEPATH-CP0660198GBP,Amazon UK Marketplace,3.17,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,DCC-STICKLEPATH-CP0660198GBP,WWW.ANIMATIONSUPPLIES.,33.30,0.00,Print and Advertising,"Commercial photo, art & graphic"
22/02/2017,DCC-STICKLEPATH-CP0660198GBP,WWW.DEVON.GOV.UK,73.00,0.00,Training and Educational,Colleges & universities
22/02/2017,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,33.60,0.00,General Retail and Wholesale,Miscellaneous retail
22/02/2017,WEST EXE TECHNOLOGY COLLEGE,EE TOPUP  VESTA,10.00,0.00,Telecommunication Services,Phone services
23/02/2017,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,22.03,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC EAST DEVON LEARN DISB SERV,TESCO STORE 2679,9.00,0.00,General Retail and Wholesale,Grocery stores
23/02/2017,DCC EXWICK HEIGHT-CP0675776GBP,AMAZON UK RETAIL AMAZON.C,86.74,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC KING EDWARD VI COMMUNITY C,DRONES FOR LESS,315.00,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC KING EDWARD VI COMMUNITY C,AMAZON UK RETAIL AMAZON.C,600.00,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC SWIMBRIDGE PRMRY SCHOOL-NO,SP  PN HOMEWARES LTD,99.98,0.00,General Retail and Wholesale,Furniture & home furnishing
23/02/2017,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,80.94,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC-RATCLIFFE SCH-C- 0503860,"Amazon Svcs Europe,SAR",28.42,0.00,Books and Periodicals,Book stores
23/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,21.05,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,34.90,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,4.43,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,2.99,0.00,General Retail and Wholesale,Miscellaneous retail
23/02/2017,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,3.85,0.00,General Retail and Wholesale,Miscellaneous retail
